project,worktree_id,artifact_id,event_id,event_index,ts_ms,session_id,source_stream_id,prompt_index,path,artifact_type,module_anchor,operations,raw_mutation_rows,artifact_episode_ordinal,repeat_episode,validation_outcome,validation_associated
agentsight,b5bc34dabe6a,agentsight:a00003213,c128a254050befc7,96066,1784628593939,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,docs/tmp/build-and-evaluate/step-0062-20260720T200104-0700/experiment-001/result-review.md,paper/docs,docs,write,1,2,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,d58ab58783287933,96174,1784629017406,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,74,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00003190,d58ab58783287933,96174,1784629017406,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,script/source_native_task_stack_eval.py,code,script,write,1,20,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00003191,41edc466cfdb7ba0,96175,1784629035563,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,script/test_source_native_task_stack_eval.py,test,script,write,1,10,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,a8b932d511b828ca,96181,1784671138393,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,75,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001373,ce2432d775cef32a,96185,1784671250623,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,CLAUDE.md,paper/docs,repo-root,write,1,6,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001476,ce2432d775cef32a,96185,1784671250623,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,docs/user-instruction.md,paper/docs,docs,write,1,32,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,7747a8c3abf0e138,96198,1784671411954,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,76,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,9fbac97109a42877,96199,1784671437510,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,77,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002515,9a2571c2e283fd3d,96221,1784672426871,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/types.rs,code,agent-session,write,1,1,False,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002608,fdb1ee7efe731502,96222,1784672452780,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,1,False,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,4bfffccab20960b2,96223,1784672460409,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,2,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,5522510b971e0bf8,96225,1784672471202,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,3,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,371b02ab992f0a36,96227,1784672490523,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,4,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,39761e40db340037,96230,1784672512741,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,5,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,55b34bff7d2b3501,96231,1784672517932,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,6,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002514,a72e98a21f41e978,96234,1784672532757,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/lib.rs,code,agent-session,write,1,1,False,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001347,9ccb63dc56327795,96235,1784672539553,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/session.rs,code,agentpprof,write,1,2,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,f195738224cd51a9,96236,1784672565274,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,78,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,917457018cb38a7a,96237,1784672602120,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,79,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,7d7829357aa0374a,96238,1784672609635,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,80,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,0473c4fc18905e81,96239,1784672628332,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,81,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002515,d71b946c7aaecb19,96241,1784672656146,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/types.rs,code,agent-session,write,1,2,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001158,7c6ed5bf676f7e8c,96245,1784672686900,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,23,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,7c6ed5bf676f7e8c,96245,1784672686900,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,82,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001483,7c6ed5bf676f7e8c,96245,1784672686900,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/standard_trace.rs,code,agentpprof,write,1,2,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001333,8831b4082e2a16e8,96248,1784672715479,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,83,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,4f11b4b706403998,96249,1784672728799,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,7,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,60111bdd7239c5d0,96250,1784672748008,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,8,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,134e37830a00f1b7,96253,1784672789587,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,84,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002021,9c9761e079f59d13,96257,1784672814543,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/tests/standard_trace_cli.rs,test,agentpprof,write,1,1,False,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002608,314ea1a2cfcc491f,96265,1784672928367,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,9,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,3020f85ac0fc1339,96266,1784672938810,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,10,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,4366cd792a44966a,96267,1784672952556,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,11,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,42e73d05fe045dbf,96268,1784672972641,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,12,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,411872cb4bdf131d,96272,1784673016706,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,13,True,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00002608,d1adf2dfeceb8a84,96284,1784681058176,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,14,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002515,f9c5ccb527f6d5b8,96317,1784681370192,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/types.rs,code,agent-session,write,1,3,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,c99d33656f65dd8b,96320,1784681392280,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,15,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,b517b21109f4a605,96321,1784681402091,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,16,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,51e3fda01fc615c5,96330,1784681434912,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,24,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,51e3fda01fc615c5,96330,1784681434912,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,85,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001347,51e3fda01fc615c5,96330,1784681434912,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/session.rs,code,agentpprof,write,1,3,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001483,51e3fda01fc615c5,96330,1784681434912,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/standard_trace.rs,code,agentpprof,write,1,3,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,30cdd00d55a70d78,96336,1784681492692,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,86,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,21d9c2e87b4970ca,96340,1784681519584,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,87,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,953f8ef777b47392,96355,1784681649040,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,17,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,b47025dfcd4d91ff,96359,1784681673105,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,18,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,3f527cd02ac5f6f7,96361,1784681683648,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,19,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,766d20dc7fdc336e,96365,1784681723296,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,20,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,e0c51078c0e6a4a6,96370,1784681745830,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,88,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,7e045ee84e57abb7,96389,1784681970077,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,21,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002515,7e045ee84e57abb7,96389,1784681970077,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/types.rs,code,agent-session,write,1,4,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,d5be1c07953accda,96395,1784682035713,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,22,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,e691426a30ea1505,96397,1784682058086,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,25,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,e691426a30ea1505,96397,1784682058086,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,89,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001347,e691426a30ea1505,96397,1784682058086,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/session.rs,code,agentpprof,write,1,4,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001483,e691426a30ea1505,96397,1784682058086,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/standard_trace.rs,code,agentpprof,write,1,4,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,793e42cf7944971a,96398,1784682070461,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,90,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,a5285949feaf750e,96399,1784682089312,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,23,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,0a5563b3ada08f58,96400,1784682105073,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,24,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,04cb098f52145729,96403,1784682127141,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,25,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,9b2b40d2e74fa465,96404,1784682144949,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,26,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,b29c8192c5df2e05,96405,1784682166934,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,91,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,1c0c105290c4d4c6,96406,1784682186738,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,92,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,699d4ed061aeee46,96407,1784682199829,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,93,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,0f62a375af8147a5,96408,1784682213709,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,94,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,afc5d114be278deb,96410,1784682230575,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,95,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,aaa8332d22d045de,96411,1784682238386,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,96,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,b9595d25fbd137f7,96412,1784682250669,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,97,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,83df8135f6d0b815,96413,1784682284946,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,27,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,ffdcb6a1da55cb32,96415,1784682300945,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,28,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,bccec1011e5fd4ed,96420,1784682367977,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,98,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,7b90fccd358c9289,96423,1784682391082,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,29,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00002608,8c82af89073e5ad0,96427,1784682423521,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agent-session/src/parser.rs,code,agent-session,write,1,30,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,7d1cb0cc2099e4a3,96432,1784682477703,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,26,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,7d1cb0cc2099e4a3,96432,1784682477703,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,99,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,85600f32c63ce1c9,96433,1784682507551,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,100,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,1687db30dec86396,96435,1784682537538,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,101,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001333,532f9e45c0f70053,96437,1784682561303,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/profile.rs,code,agentpprof,write,1,102,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,784ef8af6e0cf4c3,96454,1784682937864,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,27,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,4004fa1d1ece6cb4,96455,1784682947856,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,28,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,e9ddcb556e2edf14,96458,1784682982366,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,29,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001158,ea23e0ba37111709,96463,1784683027964,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/src/main.rs,code,agentpprof,write,1,30,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001346,52db21ffc75822b9,96468,1784683167620,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,173bbb05583656a7,228,agentpprof/tests/profile_spec_cli.rs,test,agentpprof,create;delete,2,31,True,censored_end,False
