stratum_type,project,vendor,command_name,calls,share_of_shell_calls
project,agentsight,ALL,old_home=$HOME;,3,4.063168729853455e-05
project,agentsight,ALL,old_pids=$(pgrep,1,1.3543895766178183e-05
project,agentsight,ALL,openclaw,1,1.3543895766178183e-05
project,agentsight,ALL,opencode,31,0.0004198607687515237
project,agentsight,ALL,opencode-response-debug-20260715-174641;,3,4.063168729853455e-05
project,agentsight,ALL,opencode.exe;,1,1.3543895766178183e-05
project,agentsight,ALL,opencode;,1,1.3543895766178183e-05
project,agentsight,ALL,openhands-Anthropic__Claude-Sonnet-4-20250514-Thinking-3d-model-format-legacy-7498555b.tar.zst,2,2.7087791532356366e-05
project,agentsight,ALL,openhands-OpenAI__GPT-5-astropy__astropy-14369-0fb54358.tar.zst,1,1.3543895766178183e-05
project,agentsight,ALL,openhands-OpenAI__GPT-5-instance_ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5-5b83347a.tar.zst,1,1.3543895766178183e-05
project,agentsight,ALL,openhands-OpenAI__GPT-5-instance_ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5-5b83347a.tar.zst;,4,5.417558306471273e-05
project,agentsight,ALL,operations.jsonl;,2,2.7087791532356366e-05
project,agentsight,ALL,p=$(find,4,5.417558306471273e-05
project,agentsight,ALL,p=$(rg,2,2.7087791532356366e-05
project,agentsight,ALL,p=$(tar,1,1.3543895766178183e-05
project,agentsight,ALL,pandoc,1,1.3543895766178183e-05
project,agentsight,ALL,paper,6,8.12633745970691e-05
project,agentsight,ALL,parent=019e8f4a-9939-71a2-881d-010c7a8e2c1d;,1,1.3543895766178183e-05
project,agentsight,ALL,pasted-text.txt,4,5.417558306471273e-05
project,agentsight,ALL,paths=$(while,1,1.3543895766178183e-05
project,agentsight,ALL,pdffonts,6,8.12633745970691e-05
project,agentsight,ALL,pdfimages,1,1.3543895766178183e-05
project,agentsight,ALL,pdfinfo,118,0.0015981797004090256
project,agentsight,ALL,pdflatex,46,0.0006230192052441965
project,agentsight,ALL,pdftocairo,1,1.3543895766178183e-05
project,agentsight,ALL,pdftoppm,27,0.00036568518568681096
project,agentsight,ALL,pdftotext,141,0.0019096893030311239
project,agentsight,ALL,perl,65,0.0008803532248015819
project,agentsight,ALL,pgrep,69,0.0009345288078662947
project,agentsight,ALL,pip,1,1.3543895766178183e-05
project,agentsight,ALL,pkg-config,2,2.7087791532356366e-05
project,agentsight,ALL,pkill,13,0.0001760706449603164
project,agentsight,ALL,playwright,1,1.3543895766178183e-05
project,agentsight,ALL,predictions.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,preflight-agentskill-citations,1,1.3543895766178183e-05
project,agentsight,ALL,printf,591,0.008004442397811307
project,agentsight,ALL,private,1,1.3543895766178183e-05
project,agentsight,ALL,process,3,4.063168729853455e-05
project,agentsight,ALL,prod(),1,1.3543895766178183e-05
project,agentsight,ALL,ps,239,0.003236991088116586
project,agentsight,ALL,pstree,7,9.480727036324728e-05
project,agentsight,ALL,public,1,1.3543895766178183e-05
project,agentsight,ALL,pwd,160,0.0021670233225885094
project,agentsight,ALL,pwd;,37,0.0005011241433485928
project,agentsight,ALL,py-spy,1,1.3543895766178183e-05
project,agentsight,ALL,pyflakes,3,4.063168729853455e-05
project,agentsight,ALL,python,300,0.004063168729853455
project,agentsight,ALL,python3,3782,0.05122301378768589
project,agentsight,ALL,python3.11,4,5.417558306471273e-05
project,agentsight,ALL,q1=$(head,1,1.3543895766178183e-05
project,agentsight,ALL,quick_validate.py,3,4.063168729853455e-05
project,agentsight,ALL,quick_validate.py;,2,2.7087791532356366e-05
project,agentsight,ALL,raw,3,4.063168729853455e-05
project,agentsight,ALL,read,2,2.7087791532356366e-05
project,agentsight,ALL,readelf,8,0.00010835116612942546
project,agentsight,ALL,readlink,12,0.0001625267491941382
project,agentsight,ALL,rel=$(sed,1,1.3543895766178183e-05
project,agentsight,ALL,rg,6644,0.08998564347048785
project,agentsight,ALL,rid=root:019f25fa-3bfc-7a02-a147-8b4dcff94f41:;,1,1.3543895766178183e-05
project,agentsight,ALL,rm,417,0.0056478045344963024
project,agentsight,ALL,rmdir,9,0.00012189506189560366
project,agentsight,ALL,rollout-2026-03-06T19-31-58-019cc65a-14c5-7e21-97c6-0c1c31fae2d2.jsonl;,2,2.7087791532356366e-05
project,agentsight,ALL,rollout-2026-06-13T12-36-08-019ec27c-04e6-7793-9491-304c321390ac.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-06-22T21-44-58-019ef2cb-bb39-7d11-b785-4c98243dad11.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-02T20-16-24-019f25fa-3bfc-7a02-a147-8b4dcff94f41.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-06T14-30-51-019f3957-5241-7a83-86ad-1adf4784cc11.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-07T15-41-28-019f3ebe-5390-72f0-aee1-d0229bcf0dc9.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-08T22-42-50-019f4566-7567-71e3-9c0b-5527a4310945.jsonl;,3,4.063168729853455e-05
project,agentsight,ALL,rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2.jsonl,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2.jsonl;,13,0.0001760706449603164
project,agentsight,ALL,rollout-2026-07-11T19-41-26-019f5433-75b4-7661-89fd-cb6cad635b59.jsonl;,3,4.063168729853455e-05
project,agentsight,ALL,rollout-2026-07-11T20-33-49-019f5463-6a0e-7091-84fe-b668e4c232ee.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-15T21-30-43-019f6930-f491-79c3-a633-3cf3f7b5cd9c.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-20T00-40-43-019f7e78-582c-7d32-94d0-8294210faadf.jsonl;,1,1.3543895766178183e-05
project,agentsight,ALL,rollout-2026-07-21T03-10-48-019f8428-1bd1-7751-bef1-e2a03636aa6b.jsonl,2,2.7087791532356366e-05
project,agentsight,ALL,root=019e2445-6e0a-78f2-8d60-9863c2fc95c6;,1,1.3543895766178183e-05
project,agentsight,ALL,root=root:019f25fa-3bfc-7a02-a147-8b4dcff94f41:user-line:55388;,1,1.3543895766178183e-05
project,agentsight,ALL,root_file=$(find,1,1.3543895766178183e-05
project,agentsight,ALL,root_id=019f4e0a-4dcc-74f1-8660-ffcb102ce0a2;,4,5.417558306471273e-05
project,agentsight,ALL,rsvg-convert,8,0.00010835116612942546
project,agentsight,ALL,rsync,3,4.063168729853455e-05
project,agentsight,ALL,ruby,10,0.00013543895766178184
project,agentsight,ALL,ruff,5,6.771947883089092e-05
project,agentsight,ALL,run,2,2.7087791532356366e-05
project,agentsight,ALL,rust_current=$(rg,1,1.3543895766178183e-05
project,agentsight,ALL,rustc,3,4.063168729853455e-05
project,agentsight,ALL,rustfmt,200,0.0027087791532356366
project,agentsight,ALL,rustup,5,6.771947883089092e-05
project,agentsight,ALL,s=miniswe-OpenAI__GPT-5-instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5-0b674c2a;,2,2.7087791532356366e-05
project,agentsight,ALL,sane-find-scanner,6,8.12633745970691e-05
project,agentsight,ALL,scanimage,10,0.00013543895766178184
project,agentsight,ALL,script,3,4.063168729853455e-05
project,agentsight,ALL,sed,13301,0.18014735758593603
project,agentsight,ALL,semantic-flamegraph-artifacts-v2,2,2.7087791532356366e-05
project,agentsight,ALL,session=$(rg,1,1.3543895766178183e-05
project,agentsight,ALL,session=miniswe-Anthropic__Claude-Sonnet-4-20250514-Thinking-add-benchmark-lm-eval-harness-54ac67f0;,1,1.3543895766178183e-05
project,agentsight,ALL,session_args=(,3,4.063168729853455e-05
project,agentsight,ALL,set,164,0.0022211989056532223
project,agentsight,ALL,setsid,5,6.771947883089092e-05
project,agentsight,ALL,sh,3,4.063168729853455e-05
project,agentsight,ALL,sha256sum,81,0.001097055557060433
project,agentsight,ALL,sleep,87,0.001178318931657502
project,agentsight,ALL,sort,3,4.063168729853455e-05
project,agentsight,ALL,source,22,0.00029796570685592
project,agentsight,ALL,split_count(),1,1.3543895766178183e-05
project,agentsight,ALL,sqlite3,107,0.0014491968469810656
project,agentsight,ALL,src,17,0.00023024622802502912
project,agentsight,ALL,ss,13,0.0001760706449603164
project,agentsight,ALL,sslsniff,10,0.00013543895766178184
project,agentsight,ALL,stamp=$(date,1,1.3543895766178183e-05
project,agentsight,ALL,stat,110,0.0014898285342796003
project,agentsight,ALL,state_5.sqlite;,1,1.3543895766178183e-05
project,agentsight,ALL,stdiocap,1,1.3543895766178183e-05
project,agentsight,ALL,step-0017-20260714T121012-0700;,1,1.3543895766178183e-05
project,agentsight,ALL,step-0031-agentboard-task-identity,6,8.12633745970691e-05
project,agentsight,ALL,step-0055-20260720T103701-0700,1,1.3543895766178183e-05
project,agentsight,ALL,"store(ci_watch_final_session,",1,1.3543895766178183e-05
project,agentsight,ALL,strace,2,2.7087791532356366e-05
project,agentsight,ALL,strings,19,0.0002573340195573855
project,agentsight,ALL,stty,1,1.3543895766178183e-05
project,agentsight,ALL,sunagent,1,1.3543895766178183e-05
project,agentsight,ALL,svg_before=$(sha256sum,1,1.3543895766178183e-05
project,agentsight,ALL,sweagent-OpenAI__GPT-5-Significant-Gravitas__AutoGPT-4652-b968024b.tar.zst,4,5.417558306471273e-05
project,agentsight,ALL,sweagent-OpenAI__GPT-5-Significant-Gravitas__AutoGPT-4652-b968024b.tar.zst;,1,1.3543895766178183e-05
project,agentsight,ALL,sweagent-OpenAI__GPT-5-huggingface__transformers-13989-f41dae7b.tar.zst;,2,2.7087791532356366e-05
project,agentsight,ALL,sync-agentsight-docs.sh,1,1.3543895766178183e-05
project,agentsight,ALL,sysctl,1,1.3543895766178183e-05
project,agentsight,ALL,sysinfo-0.36.1;,5,6.771947883089092e-05
project,agentsight,ALL,systemctl,26,0.0003521412899206328
project,agentsight,ALL,systemd-run,1,1.3543895766178183e-05
project,agentsight,ALL,tail,289,0.003914185876425495
project,agentsight,ALL,tar,20,0.0002708779153235637
project,agentsight,ALL,target=$(sleep,1,1.3543895766178183e-05
project,agentsight,ALL,task26=$(jq,1,1.3543895766178183e-05
project,agentsight,ALL,task=root:019e2445-6e0a-78f2-8d60-9863c2fc95c6:user-line:47380;,1,1.3543895766178183e-05
project,agentsight,ALL,td=$(mktemp,1,1.3543895766178183e-05
project,agentsight,ALL,telbench_0393.profile.json;,1,1.3543895766178183e-05
project,agentsight,ALL,telbench_0516.profile.json;,1,1.3543895766178183e-05
project,agentsight,ALL,terminus2-Anthropic__Claude-Sonnet-4-20250514-Thinking-accelerate-maximal-square-eca249fc.tar.zst,1,1.3543895766178183e-05
project,agentsight,ALL,terminus2-Anthropic__Claude-Sonnet-4-20250514-Thinking-accelerate-maximal-square-eca249fc.tar.zst;,1,1.3543895766178183e-05
project,agentsight,ALL,terminus2-DeepSeek__DeepSeek-V3.2-amuse-install-f391120f.tar.zst,1,1.3543895766178183e-05
project,agentsight,ALL,test,141,0.0019096893030311239
project,agentsight,ALL,test-gbnf-validator,1,1.3543895766178183e-05
project,agentsight,ALL,test_codex_offsets,6,8.12633745970691e-05
project,agentsight,ALL,test_semantic_tag_flamegraph.py:},1,1.3543895766178183e-05
project,agentsight,ALL,texcount,18,0.00024379012379120731
project,agentsight,ALL,text(ALL_TOOLS.filter(x,3,4.063168729853455e-05
project,agentsight,ALL,text(await,5,6.771947883089092e-05
project,agentsight,ALL,thoughts_actions,1,1.3543895766178183e-05
project,agentsight,ALL,tmp.g51Wo2mF3Y;,1,1.3543895766178183e-05
project,agentsight,ALL,tmp1=$(mktemp);,2,2.7087791532356366e-05
project,agentsight,ALL,tmp=$(mktemp,99,0.0013408456808516403
project,agentsight,ALL,tmp=$(mktemp),9,0.00012189506189560366
project,agentsight,ALL,tmp=$(mktemp);,2,2.7087791532356366e-05
project,agentsight,ALL,tmp_bin=$(mktemp -d),1,1.3543895766178183e-05
project,agentsight,ALL,tmp_body=$(mktemp),1,1.3543895766178183e-05
project,agentsight,ALL,tmp_dir=$(mktemp,1,1.3543895766178183e-05
project,agentsight,ALL,tmp_home=$(mktemp,8,0.00010835116612942546
project,agentsight,ALL,tmp_home=$(mktemp -d),5,6.771947883089092e-05
project,agentsight,ALL,tmp_png=$(mktemp,3,4.063168729853455e-05
project,agentsight,ALL,tmp_review=$(mktemp),1,1.3543895766178183e-05
project,agentsight,ALL,tmpdir=$(mktemp,37,0.0005011241433485928
project,agentsight,ALL,tmux,49,0.000663650892542731
project,agentsight,ALL,tool-sleep-codex-probe;,2,2.7087791532356366e-05
project,agentsight,ALL,top-home,2,2.7087791532356366e-05
project,agentsight,ALL,top_fixture_smoke.sh,2,2.7087791532356366e-05
project,agentsight,ALL,topbench-home,1,1.3543895766178183e-05
project,agentsight,ALL,total=0;,1,1.3543895766178183e-05
project,agentsight,ALL,touch,14,0.00018961454072649456
project,agentsight,ALL,tr,2,2.7087791532356366e-05
project,agentsight,ALL,trace_locate,1,1.3543895766178183e-05
project,agentsight,ALL,traceconv,1,1.3543895766178183e-05
project,agentsight,ALL,tracked=$(git,1,1.3543895766178183e-05
project,agentsight,ALL,trash-put,1,1.3543895766178183e-05
project,agentsight,ALL,true,14,0.00018961454072649456
project,agentsight,ALL,true;,4,5.417558306471273e-05
project,agentsight,ALL,type,1,1.3543895766178183e-05
project,agentsight,ALL,umask,1,1.3543895766178183e-05
project,agentsight,ALL,uname,2,2.7087791532356366e-05
project,agentsight,ALL,unlink,1,1.3543895766178183e-05
project,agentsight,ALL,until,3,4.063168729853455e-05
project,agentsight,ALL,unzip,9,0.00012189506189560366
project,agentsight,ALL,usb-devices,1,1.3543895766178183e-05
project,agentsight,ALL,used=$(mktemp);,1,1.3543895766178183e-05
project,agentsight,ALL,uv,3,4.063168729853455e-05
project,agentsight,ALL,validation.jsonl;,2,2.7087791532356366e-05
project,agentsight,ALL,values=$(tail,1,1.3543895766178183e-05
project,agentsight,ALL,visexp,1,1.3543895766178183e-05
project,agentsight,ALL,viz_tmp=$(mktemp,1,1.3543895766178183e-05
project,agentsight,ALL,w3m,3,4.063168729853455e-05
project,agentsight,ALL,wall=%e user=%U sys=%S rss_kb=%M,2,2.7087791532356366e-05
project,agentsight,ALL,wandb,1,1.3543895766178183e-05
project,agentsight,ALL,wc,1466,0.019855351193217217
project,agentsight,ALL,which,50,0.0006771947883089091
project,agentsight,ALL,while,11,0.00014898285342796
project,agentsight,ALL,whoami,1,1.3543895766178183e-05
project,agentsight,ALL,xdg-open,1,1.3543895766178183e-05
project,agentsight,ALL,xelatex,168,0.0022753744887179348
project,agentsight,ALL,xmllint,6,8.12633745970691e-05
project,agentsight,ALL,xxd,3,4.063168729853455e-05
project,agentsight,ALL,zstd,3,4.063168729853455e-05
project,agentsight,ALL,{,13,0.0001760706449603164
project,agentsight,ALL,|,11,0.00014898285342796
project_vendor,agentsight,claude,"
sed",2,0.000318420633657061
project_vendor,agentsight,claude,#,146,0.023244706256965453
project_vendor,agentsight,claude,(source,2,0.000318420633657061
project_vendor,agentsight,claude,10,1,0.0001592103168285305
project_vendor,agentsight,claude,120,1,0.0001592103168285305
project_vendor,agentsight,claude,15,1,0.0001592103168285305
project_vendor,agentsight,claude,5,11,0.0017513134851138354
project_vendor,agentsight,claude,570,2,0.000318420633657061
project_vendor,agentsight,claude,60,2,0.000318420633657061
project_vendor,agentsight,claude,8,1,0.0001592103168285305
project_vendor,agentsight,claude,BASE=$(git,1,0.0001592103168285305
project_vendor,agentsight,claude,CLAUDE_BIN=$(readlink,1,0.0001592103168285305
project_vendor,agentsight,claude,CLAUDE_PID=67363;,1,0.0001592103168285305
project_vendor,agentsight,claude,Cargo.toml --release --,2,0.000318420633657061
project_vendor,agentsight,claude,DB=$(ls,1,0.0001592103168285305
project_vendor,agentsight,claude,GIT_EDITOR=cat,1,0.0001592103168285305
project_vendor,agentsight,claude,GIT_EDITOR=true,1,0.0001592103168285305
project_vendor,agentsight,claude,GIT_TRACE=1,1,0.0001592103168285305
project_vendor,agentsight,claude,LATEST_CODEX=$(find,1,0.0001592103168285305
project_vendor,agentsight,claude,NODE=$(command,2,0.000318420633657061
project_vendor,agentsight,claude,PYTHONPATH=src,1,0.0001592103168285305
project_vendor,agentsight,claude,RUSTFLAGS=-W dead-code -W unused-imports,2,0.000318420633657061
project_vendor,agentsight,claude,RUSTFLAGS=-W dead_code,2,0.000318420633657061
project_vendor,agentsight,claude,RUSTFLAGS=-W unused,1,0.0001592103168285305
project_vendor,agentsight,claude,SYSDIR=$(ls,1,0.0001592103168285305
project_vendor,agentsight,claude,T=$(mktemp,1,0.0001592103168285305
project_vendor,agentsight,claude,actplane,2,0.000318420633657061
project_vendor,agentsight,claude,added=$(git,1,0.0001592103168285305
project_vendor,agentsight,claude,agentpprof,119,0.01894602770259513
project_vendor,agentsight,claude,agentsight,88,0.014010507880910683
project_vendor,agentsight,claude,agsight-review.7gC8P1,1,0.0001592103168285305
project_vendor,agentsight,claude,an_test=$(git,1,0.0001592103168285305
project_vendor,agentsight,claude,as-review-home2,1,0.0001592103168285305
project_vendor,agentsight,claude,awk,10,0.0015921031682853048
project_vendor,agentsight,claude,bash,5,0.0007960515841426524
project_vendor,agentsight,claude,bibtex,2,0.000318420633657061
project_vendor,agentsight,claude,cargo,418,0.06654991243432574
project_vendor,agentsight,claude,cat,119,0.01894602770259513
project_vendor,agentsight,claude,cd,484,0.07705779334500876
project_vendor,agentsight,claude,chmod,4,0.000636841267314122
project_vendor,agentsight,claude,chown,1,0.0001592103168285305
project_vendor,agentsight,claude,claude,1,0.0001592103168285305
project_vendor,agentsight,claude,convert,3,0.0004776309504855915
project_vendor,agentsight,claude,cp,4,0.000636841267314122
project_vendor,agentsight,claude,curl,23,0.003661837287056201
project_vendor,agentsight,claude,diff,12,0.001910523801942366
project_vendor,agentsight,claude,docker,2,0.000318420633657061
project_vendor,agentsight,claude,echo,41,0.00652762298996975
project_vendor,agentsight,claude,export,1,0.0001592103168285305
project_vendor,agentsight,claude,external,6,0.000955261900971183
project_vendor,agentsight,claude,f=$(ls,1,0.0001592103168285305
project_vendor,agentsight,claude,file,3,0.0004776309504855915
project_vendor,agentsight,claude,find,273,0.04346441649418882
project_vendor,agentsight,claude,for,30,0.004776309504855914
